0.707107 0.000000
0.709325 0.002513
0.711536 0.005027
0.713740 0.007540
0.715936 0.010053
0.718126 0.012566
0.720309 0.015079
0.722485 0.017592
0.724653 0.020105
0.726815 0.022618
0.728969 0.025130
0.731116 0.027642
0.733255 0.030155
0.735388 0.032667
0.737513 0.035179
0.739631 0.037690
0.741742 0.040202
0.743845 0.042713
0.745941 0.045224
0.748030 0.047734
0.750111 0.050244
0.752185 0.052754
0.754251 0.055264
0.756310 0.057773
0.758362 0.060282
0.760406 0.062791
0.762443 0.065299
0.764472 0.067806
0.766493 0.070314
0.768507 0.072820
0.770513 0.075327
0.772512 0.077833
0.774503 0.080338
0.776487 0.082843
0.778462 0.085347
0.780430 0.087851
0.782391 0.090354
0.784344 0.092857
0.786288 0.095359
0.788226 0.097861
0.790155 0.100362
0.792077 0.102862
0.793990 0.105362
0.795896 0.107861
0.797794 0.110359
0.799685 0.112856
0.801567 0.115353
0.803441 0.117849
0.805308 0.120345
0.807166 0.122839
0.809017 0.125333
0.810860 0.127826
0.812694 0.130319
0.814521 0.132810
0.816339 0.135301
0.818150 0.137790
0.819952 0.140279
0.821746 0.142767
0.823533 0.145254
0.825311 0.147740
0.827081 0.150226
0.828842 0.152710
0.830596 0.155193
0.832341 0.157676
0.834078 0.160157
0.835807 0.162637
0.837528 0.165116
0.839240 0.167595
0.840945 0.170072
0.842640 0.172548
0.844328 0.175023
0.846007 0.177497
0.847678 0.179970
0.849340 0.182441
0.850994 0.184912
0.852640 0.187381
0.854277 0.189849
0.855906 0.192316
0.857527 0.194782
0.859139 0.197247
0.860742 0.199710
0.862337 0.202172
0.863923 0.204633
0.865501 0.207092
0.867071 0.209550
0.868632 0.212007
0.870184 0.214463
0.871727 0.216917
0.873263 0.219369
0.874789 0.221821
0.876307 0.224271
0.877816 0.226719
0.879316 0.229166
0.880808 0.231612
0.882291 0.234056
0.883766 0.236499
0.885231 0.238940
0.886688 0.241380
0.888137 0.243818
0.889576 0.246255
0.891007 0.248690
0.892428 0.251123
0.893841 0.253555
0.895246 0.255986
0.896641 0.258414
0.898028 0.260842
0.899405 0.263267
0.900774 0.265691
0.902134 0.268113
0.903485 0.270533
0.904827 0.272952
0.906160 0.275369
0.907484 0.277784
0.908800 0.280198
0.910106 0.282609
0.911403 0.285019
0.912692 0.287427
0.913971 0.289834
0.915241 0.292238
0.916502 0.294641
0.917755 0.297042
0.918998 0.299440
0.920232 0.301838
0.921457 0.304233
0.922673 0.306626
0.923880 0.309017
0.925077 0.311406
0.926266 0.313794
0.927445 0.316179
0.928615 0.318562
0.929776 0.320944
0.930928 0.323323
0.932071 0.325700
0.933205 0.328075
0.934329 0.330449
0.935444 0.332820
0.936550 0.335188
0.937647 0.337555
0.938734 0.339920
0.939812 0.342283
0.940881 0.344643
0.941940 0.347001
0.942991 0.349357
0.944031 0.351711
0.945063 0.354063
0.946085 0.356412
0.947098 0.358759
0.948102 0.361104
0.949096 0.363446
0.950081 0.365787
0.951057 0.368125
0.952023 0.370460
0.952979 0.372793
0.953927 0.375124
0.954865 0.377453
0.955793 0.379779
0.956712 0.382103
0.957622 0.384424
0.958522 0.386743
0.959412 0.389060
0.960294 0.391374
0.961165 0.393685
0.962028 0.395994
0.962880 0.398301
0.963724 0.400605
0.964557 0.402906
0.965382 0.405205
0.966196 0.407502
0.967001 0.409796
0.967797 0.412087
0.968583 0.414376
0.969360 0.416662
0.970127 0.418945
0.970884 0.421226
0.971632 0.423504
0.972370 0.425779
0.973099 0.428052
0.973818 0.430322
0.974527 0.432589
0.975227 0.434854
0.975917 0.437116
0.976597 0.439375
0.977268 0.441631
0.977929 0.443885
0.978581 0.446135
0.979223 0.448383
0.979855 0.450628
0.980478 0.452870
0.981090 0.455110
0.981694 0.457346
0.982287 0.459580
0.982871 0.461811
0.983445 0.464038
0.984010 0.466263
0.984564 0.468485
0.985109 0.470704
0.985645 0.472920
0.986170 0.475133
0.986686 0.477343
0.987192 0.479550
0.987688 0.481754
0.988175 0.483955
0.988652 0.486152
0.989119 0.488347
0.989576 0.490539
0.990024 0.492727
0.990461 0.494913
0.990889 0.497095
0.991308 0.499274
0.991716 0.501450
0.992115 0.503623
0.992504 0.505793
0.992883 0.507959
0.993252 0.510123
0.993611 0.512283
0.993961 0.514440
0.994301 0.516593
0.994631 0.518743
0.994951 0.520890
0.995261 0.523034
0.995562 0.525175
0.995853 0.527312
0.996134 0.529446
0.996405 0.531576
0.996666 0.533703
0.996917 0.535827
0.997159 0.537947
0.997391 0.540064
0.997613 0.542178
0.997825 0.544288
0.998027 0.546394
0.998219 0.548498
0.998402 0.550597
0.998574 0.552694
0.998737 0.554786
0.998890 0.556876
0.999033 0.558961
0.999166 0.561044
